SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561199126724675,ZOMAN,42.70743,35000,3001,6000
76561198205579857,Linzi,43.13831,38000000,5002,32001
76561199208124083,[ZET]rtyyyyb,43.21217,35003,4003,10001
76561198896246339,RoundNzt,43.2651,44000,5001,59000000
76561198974231691,agix,43.41855,27000,4004,23001
76561198047403251,St Nicholas,43.46872,36000000,5001,72000000
76561198072912743,Lynhardt,43.54498,6000,1006,22004
76561197980151170,Shadynook,43.58099,36000000,1006,71000000
76561198008859132,[TOG]Lazy_Echidna,43.62212,26005,3004,22001
76561198259463003,R0nanC,43.75191,54000000,3000,10002
76561198842622746,Beans,43.93163,5006,3004,29000
76561198027169155,DeiRex,44.08449,38001,3004,22000
76561197970830160,Cactushead,44.22344,38001,1004,2004
76561198988960546,F1Y1NGDUTCHM8N,44.2532,3000,1006,25000000
76561198117035460,TwoFace,44.29874,22003,3004,65000000
76561199242599801,[XTR]Hawk,44.35303,3005,3004,43000000
76561199051019898,[heyo]Mr. Hubub,44.47468,38003,1006,5000
76561198031919228,Akane,44.58262,41001,3006,30000000
76561198932043314,[ZMS] Metalted,44.75312,13000,5001,23008
76561197989028539,Diabler,44.82502,1007,1001,22000
76561198111674880,[ZET]a_random_tumbleweed,44.98128,32000,1007,31003
76561198314320065,DeeDeeNaNaNa,45.51921,49000002,4000,11000
76561198003528539,Orange Sheets,45.64859,23000,1002,28000
76561197996376845,Arder,45.65939,49000006,1002,2001
76561198838593572,invisiblecat8,46.38456,13005,1002,24005
76561198342766986,Javito_009,47.51849,1008,1003,2024
76561198076209946,maskeddog,47.52298,2003,1008,1002
76561198846673916,Matic_D,49.92192,26005,2002,22002
76561199143059503,Bingle,50.33035,49000004,2001,19000
76561198333205852,Jappiedoedelzak,50.82217,26000000,1003,27000000
76561199360882850,sulleyhoughton,50.99444,10000000,3005,10000000
76561199589394762,jofk2415,51.4585,1014,1001,15000000
