SteamId,Username,Time
76561198056301310,matt,51.9657859802246
76561198046077557,maxie12,52.3638534545898
76561198072912743,Lynhardt,52.5599517822266
76561198438442547,palfly,52.6444969177246
76561199037373763,Hate Hater,52.8495635986328
76561198149636594,Quickracer10,52.9993629455566
76561197980151170,Shadynook,53.0014419555664
76561198000593151,Triton,53.7955131530762
76561198031919228,Akane,53.9815979003906
76561199213440988,Snowy,54.3217811584473
76561199218214543,Wheelie,54.3615493774414
76561198122894680,Waaksaam,54.5847473144531
76561197963702040,Chinpokomon,54.8244400024414
76561199187327002,Tommygaming5132,55.4314117431641
76561198076209946,maskeddog,55.8251724243164
76561199589394762,jofk2415,55.9539604187012
76561197996376845,Arder,55.9580764770508
76561198932043314,Metalted,56.3156852722168
76561198043268277,A Broken Forklift,56.5682029724121
76561198104899444,mathias1plads,56.717155456543
76561197991251753,Mortishade,57.9165153503418
76561198123464287,LILWOOLEY,58.3973999023438
76561198123116932,nate69cam,58.5037078857422
76561198190766586,Cubic_daredevil,58.5199165344238
76561197993793009,Kilandor,59.275074005127
76561198030296976,Kyn,59.3309631347656
76561198040976717,ttv/Lilly the Bun,59.3328514099121
76561197989028539,Diabler,59.3545799255371
76561197994733360,Luxi,60.9920196533203
76561198177457850,turetacz,61.420711517334
76561199185526524,Gryphonpj,61.6035919189453
76561199756332058,GoBigGoHotWheels,62.727424621582
76561198400902099,Usynlig,63.0403633117676
76561198862146127,Fang,63.1958084106445
76561199156946272,gatlinggun511,63.504093170166
76561198315971317,King Of Wyoming,64.317741394043
76561198074584552,MarcSubstitute,69.0957336425781
76561199502777809,Flumph.9,69.2584228515625
76561199090349686,Green45,69.4529647827148
76561199651799021,balogan75,71.3968353271484
