SteamId,Username,Time
76561198253679880,PandaMane,47.4158020019531
76561199024808939,Kernkob,47.6574592590332
76561199529259554,Pants,47.7789573669434
76561198877428244,Lλmbda,47.9944152832031
76561198052077385,schmxrg,48.2096328735352
76561198000593151,Triton,48.2547149658203
76561198008859132,Lazy_Echidna,48.26416015625
76561199147780037,An Actual g00se,48.3788070678711
76561198047403251,St Nicholas,48.4525032043457
76561198851912263,Lexer,48.5922889709473
76561198091849339,Hi Im Yolo,48.8461837768555
76561198364662649,Heart-TGV,48.8720321655273
76561198253561586,broscolotos,49.6198997497559
76561198131756122,FINSTER83,50.8233070373535
76561198428660617,BB_Benji,50.8569412231445
76561197999607109,jjwoznia,50.8948402404785
76561198085817980,ezterry,52.1315383911133
76561199236426284,[ff0000]NaGiO l [ffffff]Peace,53.3114051818848
76561199282497311,groovy,53.9292030334473
