SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561199024808939,[CTR]Kernkob,60.84147,1000,1000,1000
76561198052077385,schmxrg,62.16166,1000,1000,1000
76561199173536675,[CTR]OwlPlague,62.22767,1000,1000,1000
76561198290668879,[Fly] Socks242,62.37069,1000,1000,1000
76561199027567424,[CTR]Hydro,62.41608,1000,1000,1000
76561198047403251,St Nicholas,62.88776,1000,1000,1000
76561198082304391,[CTR]TheBamboozler,63.1188,1000,1000,1000
76561197989028539,Diabler,63.75689,1000,1000,1000
76561199144056798,ArmchairPolymath,65.16509,1000,1000,1000
76561198131756122,FINSTER83,65.64568,1000,1000,1000
76561198411512210,Mr.G,66.07822,1000,1000,1000
76561199091943781,Thunder lightning,66.57156,1000,1000,1000
76561199030452322,monstermud69,66.84834,1000,1000,1000
76561199150086335,[ZET]toast,66.94267,1000,1000,1000
76561198037649622,Hairybroness,67.27762,1000,1000,1000
76561198082960657,FlamingSquid,67.44242,1000,1000,1000
76561198988284397,bobafet3970,67.57444,1000,1000,1000
76561199365626794,Spyder_0324,67.9925,1000,1000,1000
76561198136885512,[Tim]ChociCinna94,68.6746,1000,1000,1000
76561198046104348,RisingSwell,69.57673,1000,1000,1000
76561199056426521,Maxute2,70.18182,1000,1000,1000
76561198934033785,OgelGames,70.87492,1000,1000,1000
76561199020822438,Kid_Falcon,73.94436,1000,1000,1000
76561198144551155,Termite,74.18497,1000,1000,1000
76561198069529127,BenkiSto_re,74.86849,1000,1000,1000
76561198806145491,J-LYCAN,77.91593,1000,1000,1000
