SteamId,Username,Time
76561198052077385,[bonk]schmxrg,40.9929809570313
76561198974231691,agix,41.097053527832
76561198364662649,Heart-TGV,41.3854484558105
76561199448462477,microways,41.3919219970703
76561198842622746,Beans,41.4942169189453
76561199733601754,LKat,41.505558013916
76561198287320070,[KRS] Trλsh Sλlλd,41.5478591918945
76561197997929590,Gimpel,41.6325569152832
76561197991251753,[CTR]Mortishade,41.6330261230469
76561199129302746,brrryy,41.6462364196777
76561199051019898,Mr. Hubub,41.8589172363281
76561198159073318,GuAlexItar,41.9193305969238
76561199602234412,MetalCJ,41.9990234375
76561198428660617,BB_Benji,42.3242225646973
76561197979087520,[CSC]Mokster,42.8513526916504
76561199523936149,[TTV]incredulouspotato,42.8747787475586
76561199019833606,Raccoonsoil,42.9989929199219
76561199472626759,GuillaumePN,43.2108192443848
76561198140981823,Minixerces2116,43.4156188964844
76561199226022003,willsthedog,44.9507026672363
76561198044964741,[710]beng,48.6981773376465
76561199731808063,[RABI]Yksdjcj,48.8019714355469
76561198447264947,Monbo Gaming,48.8853950500488
