SteamId,Username,Time
76561198149636594,[KURK] Quickracer10,52.7357864379883
76561198050792757,justMaki,52.9517669677734
76561199187327002,[OOPS]Tommygaming,53.1055603027344
76561198851912263,Lexer,53.1272926330566
76561198125435428,JobW,53.3837280273438
76561198974231691,agix,53.4008293151855
76561198049803270,Orthros,53.433910369873
76561198040861578,wunderBarr,53.4706420898438
76561198047403251,St Nicholas,53.6070709228516
76561198314320065,DeeDeeNaNaNa,53.6558036804199
76561198842622746,[CTR]Beans,53.7026519775391
76561198027169155,DeiRex,53.7081031799316
76561198091849339,Hi Im Yolo,53.7196426391602
76561197980151170,[CSC] Shadynook,53.7298049926758
76561198082490487,M4rv,53.7977714538574
76561199129302746,brrryy,53.8062629699707
76561198364662649,[TTR]Heart-TGV,53.8592681884766
76561197989028539,Diabler,53.8645210266113
76561199186342067,PlusMicron,54.2380867004395
76561199602234412,MetalCJ,54.2637252807617
76561198031026580,WotterBytes,54.5784301757813
76561197997929590,Gimpel,54.668212890625
76561198083300332,K410K3N,55.0517654418945
76561198056113005,SixSixSevenSeven,55.1051445007324
76561198122894680,Waaksaam,55.1129035949707
76561198076209946,[ZET]maskeddog,55.5733337402344
76561198008520019,Giganten,55.6566314697266
76561197996376845,Arder,55.7646484375
76561198051058993,MAGS3,55.8616600036621
76561198096236961,koz,56.2015495300293
76561198031919228,Akane,56.8638648986816
76561198102906572,[DNFF]lucanakin,57.0707244873047
76561199869518481,jdeshone,57.284912109375
76561198046718407,kotosy,57.8363838195801
76561199402028554,YXRQkar,57.9208831787109
76561197983606065,ScruffyG,59.2031097412109
76561199347921777,Mima01a,59.2062377929688
76561199793990443,Purplestar,59.2883491516113
76561198306055041,DoB3n,59.3087692260742
76561198050905081,lost in trees,59.5136528015137
76561198201628170,imagineaclevernamehere,62.842586517334
