SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198050792757,justMaki,38.66751,38000000,3006,56000000
76561199230094250,Naomi,38.85375,3005,1000,70000000
76561198851912263,Lexer,39.00488,1014,3002,58000000
76561198159073318,[CTR]GuAlexItar,39.06748,32002,3001,60000000
76561198001387193,[CHR]Warsnac,39.29544,36000000,4004,27000000
76561198149636594,[KURK] Quickracer10,39.33318,40000000,3004,39000000
76561198259463003,R0nanC,39.36866,54000000,3000,10002
76561198047403251,St Nicholas,39.37978,36000000,5001,72000000
76561198027169155,DeiRex,39.47597,38001,3004,22000
76561199037373763,[ZET] Hate Hater,39.49075,3001,1000,23000000
76561198008859132,[TOG]Lazy_Echidna,39.73894,41000,3004,22001
76561198974231691,agix,39.94802,27000,4004,23001
76561198447684490,Rigenix,39.95325,16000000,1005,15000000
76561198239881084,K-Nox,40.0931,36000000,3000,37000000
76561198314320065,DeeDeeNaNaNa,40.19614,49000002,4000,11000
76561197996376845,Arder,40.22511,49000006,1002,2001
76561198082960657,FlamingSquid,40.35454,38000,1005,11000
76561198031919228,Akane,40.39737,41001,3006,30000000
76561197989028539,Diabler,40.42801,1007,1001,22000
76561198131756122,FINSTER83,40.4546,38003,1004,2004
76561198988960546,F1Y1NGDUTCHM8N,40.51693,3000,1006,25000000
76561199310788521,tylersmit821,40.66164,15000,1005,24002
76561198932043314,[ZMS] Metalted,40.77667,1008,5001,10000
76561199287869908,Ionjig,40.8278,49000017,5001,72000000
76561199218214543,[ZET] Wheelie,41.10874,38006,1002,2025
76561199013529685,sTurn,41.27753,1008,1004,2004
76561199150086335,[ZET]toast,41.32092,22002,5000,10002
76561198003528539,Orange Sheets,41.38509,23000,1002,28000
76561198976514611,segelnhoch3,41.48816,7003,1004,33000
76561199101994275,VroomVroomer,42.30643,13000,2000,2002
76561199497754224,Sann93,42.3316,38004,1003,5001
76561198147923445,Aetherhead,42.51327,38001,1006,24002
76561198145132822,cgwheeler96,42.52378,35005,1005,6005
76561198076411436,[ATH] StonyBaboon,42.73715,49000005,3001,13000
76561198076209946,maskeddog,42.8587,2003,1008,1002
76561198041511193,Telciiv,43.15488,7002,1008,6001
76561197978703963,deadlleg,43.6694,38001,1006,23011
76561198006613880,Shaakraa,44.00459,3001,1000,2001
76561199196623074,fire123tiny,48.6964,4000,1000,1000
