SteamId,Username,Time
76561198050792757,justMaki,41.7619400024414
76561198896246339,RoundNzt,42.0005760192871
76561198001387193,Warsnac,42.2883148193359
76561198049803270,Orthros,42.5391578674316
76561198851912263,[SEA] Lexer,42.5588722229004
76561198159073318,GuAlexItar,42.613597869873
76561199187327002,[Maki]Tommygaming,42.9611396789551
76561199589394762,jofk2415,43.0192337036133
76561199186342067,PlusMicron,43.0246162414551
76561197989028539,Diabler,43.0648765563965
76561198253679880,PandaMane,43.1670799255371
76561198091849339,Hi Im Yolo,43.1899032592773
76561198314320065,[CSC] DeeDeeNaNaNa,43.319881439209
76561197997929590,Gimpel,43.4308700561523
76561199109206781,ping,43.5583686828613
76561198047403251,St Nicholas,43.6247329711914
76561198056113005,[BAP]SixSixSevenSeven,43.9121360778809
76561198125435428,JobW,44.0220756530762
76561199842604096,Dartho Mas,44.0970153808594
76561198040861578,wunderBarr,44.2250061035156
76561198027169155,DeiRex,44.6678466796875
76561198076209946,maskeddog,44.9324836730957
76561198102906572,[DNFF]lucanakin,44.9726905822754
76561198256811489,[MIB]Joe Beidl,45.0215187072754
76561198083300332,K410K3N,45.0662384033203
76561198846673916,Matic_D,45.0840377807617
76561198259463003,[GECK]R0nanC,45.1252250671387
76561198126038296,Noxitu,45.1550445556641
76561197996376845,Arder,45.163875579834
76561198020578451,thelolrus,45.1913108825684
76561198258069505,daytime,45.4098701477051
76561199018156733,Neon_King2,46.4443893432617
76561198050905081,lost in trees,46.5585861206055
76561198031919228,Akane,46.8409614562988
76561198136572067,Tudge Boat,47.0129203796387
76561198081325056,Pendraw,47.1616554260254
76561199347921777,Mima01a,57.3796997070313
76561198037453926,whoopy4,58.7915687561035
