SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561199027567424,[CTR]Hydro,56.04685
76561198052077385,schmxrg,56.35687
76561199024808939,[CTR]Kernkob,56.48393
76561198416930050,[oops] Wombat!,56.81488
76561198253679880,PandaMane,57.06226
76561198131756122,FINSTER83,57.23969
76561197963702040,[RB]Chinpokomon,57.86588
76561198008859132,[TOG]Lazy_Echidna,57.98098
76561198865432343,Mack cheesy gaming,58.2912
76561198082960657,FlamingSquid,58.69795
76561198118195123,GandalfSyrup,59.3056
76561198040861578,wunderBarr,59.38597
76561198144551155,Termite,60.07929
76561198190766586,Cubic_daredevil,61.42295
