SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561199027567424,[CTR]Hydro,47.59591
76561199024808939,[CTR]Kernkob,48.10981
76561198052077385,schmxrg,48.18084
76561198416930050,[oops] Wombat!,48.47547
76561198253679880,PandaMane,48.91331
76561198008859132,[TOG]Lazy_Echidna,49.51641
76561198131756122,FINSTER83,49.66227
76561198080117545,[GGWP]AnIntenseMoist,49.76516
76561198823854710,Alaskaman79,50.88697
76561197963702040,[RB]Chinpokomon,51.51939
76561198082960657,FlamingSquid,52.13425
76561198144551155,Termite,52.90224
76561198118195123,GandalfSyrup,53.6313
76561198844477056,r4ch3d™,54.93223
76561198304929551,Certified Bruh Moment™,62.04578
76561198145132822,cgwheeler96,67.55238
76561198410964537,Jake - *****Train,76.80477
