SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198050792757,justMaki,48.49125
76561198896246339,RoundNzt,48.57288
76561198047403251,St Nicholas,49.31138
76561198078203272,[PTSD]Psycho No. 7,49.42476
76561198851912263,Lexer,49.7034
76561198932043314,[ZMS] Metalted,50.07192
76561197980151170,Shadynook,50.15799
76561198091849339,Hi Im Yolo,50.20875
76561198359568548,Kodiak,50.60642
76561197995534351,Kaiser64,50.61546
76561198027169155,DeiRex,50.89756
76561198974231691,agix,51.14138
76561197996376845,Arder,51.5754
76561198314320065,DeeDeeNaNaNa,51.71552
76561198447684490,Rigenix,51.77419
76561198031919228,Akane,52.07019
76561198003528539,Orange Sheets,52.34844
76561198046077557,maxie12,52.37134
76561198022768193,Kallrobin,52.61562
76561198042873074,krisu,52.62072
76561199112560691,BaasBallas,52.62229
76561198846673916,Matic_D,52.78535
76561198865432343,Mack cheesy gaming,52.97786
76561197970830160,Cactushead,53.09676
76561198859779487,synrg,53.97979
76561198109881901,Kabs666,54.67159
76561198919273568,potato frog,55.12436
76561198032122112,Baul Plart,55.19425
76561198028748777,WhiteSpirit,56.00522
76561198076209946,maskeddog,56.16916
76561198445653953,TVB,56.73313
76561199017470641,Curbs,58.30476
76561199589394762,jofk2415,58.94925
76561198077405876,[Cars]Magical Bob,59.08558
