SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198052077385,schmxrg,66.94778
76561198253679880,PandaMane,67.00076
76561198416930050,[oops] Wombat!,67.24979
76561199027567424,[CTR]Hydro,67.25356
76561198131756122,FINSTER83,67.657
76561198008859132,[TOG]Lazy_Echidna,67.72927
76561197963702040,[RB]Chinpokomon,68.0439
76561198030296976,Kyn,68.10739
76561198040861578,wunderBarr,68.11077
76561199058751245,GamerTrain,68.17767
76561198865432343,Mack cheesy gaming,68.26279
76561199024808939,[CTR]Kernkob,68.30035
76561198118195123,GandalfSyrup,68.61143
76561198144551155,Termite,69.44387
76561198047172221,Some hats!!,69.83611
76561198082960657,FlamingSquid,71.90279
