SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198050792757,justMaki,60.07287
76561198078203272,[PTSD]Psycho No. 7,60.18166
76561198974231691,agix,60.44344
76561199135775747,[TBD] Renergy,60.63483
76561198896246339,RoundNzt,60.74184
76561198027169155,DeiRex,61.0425
76561198932043314,[ZMS] Metalted,61.14734
76561198314320065,DeeDeeNaNaNa,61.34113
76561198851912263,Lexer,61.36291
76561198047403251,St Nicholas,61.3648
76561197980151170,Shadynook,61.40085
76561198047054140,Arepuz,61.5705
76561197995534351,Kaiser64,61.66125
76561198003528539,Orange Sheets,61.68699
76561198046077557,maxie12,61.77754
76561197996376845,Arder,62.36317
76561198823854710,Alaskaman79,62.3699
76561198031919228,Akane,62.54966
76561198091849339,Hi Im Yolo,62.76507
76561198076209946,maskeddog,63.14642
76561198109881901,Kabs666,63.70657
76561197970830160,Cactushead,63.9444
76561199187327002,[TG]Tommygaming5132,66.86355
76561199112560691,BaasBallas,67.56595
76561197970359846,Vairish,70.04325
