SteamId,Username,Time
76561198052077385,schmxrg,47.5431938171387
76561198178190613,magical,47.6956481933594
76561199051019898,Mr. Hubub,47.9421195983887
76561198335037968,A2 Zecklord,47.9679222106934
76561198159073318,GuAlexItar,48.0713920593262
76561198021974488,NathWalt,48.3985862731934
76561198416930050,Wombat!,48.399772644043
76561198000593151,Triton,48.4567947387695
76561197991251753,[CTR]Mortishade,48.8111228942871
76561198082960657,FlamingSquid,49.2429237365723
76561198115857790,Andrei,49.2994079589844
76561198253561586,broscolotos,49.3232841491699
76561198157436732,variableferret,49.3280601501465
76561198847191844,Meowbee,49.3360900878906
76561198364662649,Heart-TGV,49.503791809082
76561198104669751,buppo,50.0740547180176
76561199129302746,brrryy,50.1402435302734
76561198158497194,mori_cinis,50.6288185119629
76561198115930842,Swords,50.7557258605957
76561198975333096,Spaceranger,50.7862548828125
76561198253024698,kiling_u_softly,50.8697662353516
76561199036536983,Space_cat9999,51.167724609375
76561198056011070,lavnos,52.8076286315918
76561198281283233,CryptiCoy,53.5185241699219
