SteamId,Username,Time
76561199024808939,Kernkob,39.5141639709473
76561198052077385,schmxrg,39.6138801574707
76561198877428244,Sparky,40.0291976928711
76561198364662649,Heart-TGV,40.1275749206543
76561199378866302,Ploddip,40.3720169067383
76561197991251753,[CTR]Mortishade,40.4107246398926
76561198093160301,Hellmet,40.6802368164063
76561199448462477,microways,40.7538032531738
76561198131756122,FINSTER83,40.7858009338379
76561199852486528,graysonvitek88,41.0480194091797
76561198000593151,Triton,41.0928649902344
76561198046050227,BlackRainWillow,41.3814239501953
76561198212710700,Minkus,41.5765686035156
76561199733601754,LKat,41.6779823303223
76561198149810833,ferinine,41.7181091308594
76561199580052002,TheRockingSheep,41.7765846252441
76561199380118922,Victor,42.2109451293945
76561199129302746,brrryy,42.4781646728516
76561198428660617,BB_Benji,42.5272254943848
76561199173536675,[CTR]OwlPlague,42.6175498962402
76561198288239563,MetalBomb269,42.9688911437988
76561199842604096,Dartho Mas,43.4221954345703
76561197996506229,felix,43.7528877258301
76561199495646637,jake from state farm frying eggs,43.9869804382324
76561198094296232,Khryz,44.1529197692871
76561198843455820,AgustinXVL,44.8735542297363
76561199483375021,Mr. Mustache,45.5800476074219
76561198174478594,zgrubb503,45.737663269043
76561198018642237,BoostedBard_,46.0632781982422
76561198084907825,Player1,46.5648422241211
76561199869518481,jdeshone,46.9395599365234
