SteamId,Username,Time
76561198050792757,justMaki,46.7140159606934
76561199126724675,ZOMAN,46.7568511962891
76561198149636594,Quickracer10,46.8703727722168
76561198974231691,agix,46.8914527893066
76561198840040581,RadAbsRad,47.1225509643555
76561199208124083,rtube,47.2323989868164
76561198205579857,Linzi,47.4174919128418
76561198851912263,Lexer,47.5050201416016
76561199109206781,ping,47.7050590515137
76561198125435428,JobW,47.7473106384277
76561198253679880,PandaMane,47.7809906005859
76561198181691229,redal,47.858699798584
76561199187327002,Tommygaming,47.8630027770996
76561197989028539,Diabler,48.0040016174316
76561198314320065,DeeDeeNaNaNa,48.1459579467773
76561198159073318,GuAlexItar,48.1664619445801
76561198287320070,[KRS] Trλsh Sλlλd,48.1757125854492
76561199135775747,Renergy,48.3033866882324
76561198047403251,St Nicholas,48.388843536377
76561199378866302,Ploddip,48.4181632995605
76561198258069505,daytime,48.4721908569336
76561198428660617,BB_Benji,48.5258979797363
76561198865432343,MackCheesy,48.5460510253906
76561198093160301,Hellmet,48.6177749633789
76561199602234412,MetalCJ,48.6671943664551
76561198083300332,K410K3N,48.6802444458008
76561198259463003,R0nanC,48.8511009216309
76561198290668879,Socks242,48.903636932373
76561198091849339,Hi Im Yolo,48.9958648681641
76561199120472717,Mustang302,49.0933685302734
76561198027169155,DeiRex,49.1453819274902
76561198031026580,WotterBytes,49.2029876708984
76561198031919228,Akane,49.3596649169922
76561198046718407,kotosy,49.3749923706055
76561198076209946,maskeddog,49.432300567627
76561197979087520,Mokster,49.4377059936523
76561198281677565,LukeO.H,49.6154022216797
76561199200704576,Urbster,49.630500793457
76561199018156733,Neon_King2,49.7759857177734
76561198056113005,SixSixSevenSeven,50.1302070617676
76561198256811489,Joe Beidl,50.2946281433105
76561197996376845,Arder,50.4902534484863
76561198102906572,lucanakin,50.5083198547363
76561198103955123,IronDragon111000,50.622444152832
76561197997866088,Pilaf,50.7704200744629
76561199756332058,GoBigGoHotWheels,51.4822769165039
76561199347921777,Mima01a,51.6886672973633
76561198076742263,TtocsNeb,51.7391242980957
76561198807977257,hostile,51.7744445800781
76561199793990443,Purplestar,52.6668663024902
76561199135214682,PlayBot,52.6691017150879
76561198201628170,imagineaclevernamehere,53.1463241577148
76561199651799021,Xexend,53.5854339599609
