SteamId,Username,Time
76561198050792757,justMaki,35.4665374755859
76561199126724675,ZOMAN,35.6045379638672
76561198974231691,agix,35.6844825744629
76561198253679880,PandaMane,36.1276397705078
76561198840040581,RadAbsRad,36.1493873596191
76561198181691229,redal,36.1700820922852
76561198149636594,Quickracer10,36.2119216918945
76561198851912263,Lexer,36.2293395996094
76561199187327002,Tommygaming,36.2823257446289
76561198125435428,JobW,36.373607635498
76561198159073318,GuAlexItar,36.4603042602539
76561198287320070,[KRS] Trλsh Sλlλd,36.5488090515137
76561198865432343,MackCheesy,36.614673614502
76561199602234412,MetalCJ,36.7110443115234
76561198314320065,DeeDeeNaNaNa,36.7270736694336
76561198205579857,Linzi,36.8110542297363
76561198047403251,St Nicholas,36.8684959411621
76561198031026580,WotterBytes,36.8717269897461
76561198093160301,Hellmet,37.0056610107422
76561197989028539,Diabler,37.0452919006348
76561198258069505,daytime,37.3718452453613
76561199378866302,Ploddip,37.3747711181641
76561198259463003,R0nanC,37.4219169616699
76561199120472717,Mustang302,37.6718788146973
76561198091849339,Hi Im Yolo,37.7021179199219
76561198076209946,maskeddog,37.7440719604492
76561199208124083,rtube,37.8112640380859
76561198027169155,DeiRex,37.8217811584473
76561198083300332,K410K3N,37.8567733764648
76561198056113005,SixSixSevenSeven,37.9324264526367
76561198031919228,Akane,37.9492950439453
76561197996376845,Arder,37.9536666870117
76561199380118922,Victor,37.956787109375
76561199200704576,Urbster,38.0056610107422
76561198256811489,Joe Beidl,38.1613922119141
76561197979087520,Mokster,38.3445777893066
76561198044617474,[tcH] DestinyForNone,38.4964332580566
76561198046718407,kotosy,38.5808029174805
76561198281677565,LukeO.H,38.6104164123535
76561198102906572,lucanakin,38.6968421936035
76561199111137753,ITz_David23,39.3386306762695
76561198807977257,hostile,39.4026641845703
76561198002537059,DarthJohansen,39.4543304443359
76561199756332058,GoBigGoHotWheels,39.5009078979492
76561199651799021,Xexend,39.5890083312988
76561198076742263,TtocsNeb,39.9176216125488
76561199814934076,Milkaholic,40.3784866333008
76561199347921777,Mima01a,40.5450897216797
76561198856368478,King,40.9773025512695
76561199793990443,Purplestar,41.0629463195801
