SteamId,Username,Time
76561199126724675,ZOMAN,54.8675231933594
76561198050792757,justMaki,54.9667358398438
76561198159073318,GuAlexItar,55.1329879760742
76561198149636594,Quickracer10,55.1555938720703
76561198125435428,JobW,55.1663970947266
76561198253679880,PandaMane,55.179988861084
76561198974231691,agix,55.2808265686035
76561198840040581,RadAbsRad,55.3366165161133
76561198851912263,Lexer,55.419506072998
76561198205579857,Linzi,55.4990348815918
76561199187327002,Tommygaming,55.4996337890625
76561199602234412,MetalCJ,55.733024597168
76561198865432343,MackCheesy,55.7361869812012
76561198047403251,St Nicholas,55.7464447021484
76561198287320070,[KRS] Trλsh Sλlλd,55.8273086547852
76561198083300332,K410K3N,55.863655090332
76561198181691229,redal,56.0394248962402
76561198258069505,daytime,56.1838073730469
76561198031026580,WotterBytes,56.251838684082
76561199208124083,rtube,56.2559051513672
76561198314320065,DeeDeeNaNaNa,56.2622833251953
76561198027169155,DeiRex,56.2913513183594
76561199378866302,Ploddip,56.3897361755371
76561197989028539,Diabler,56.5575981140137
76561197979087520,Mokster,56.5688514709473
76561198031919228,Akane,56.5851898193359
76561197996376845,Arder,56.6450271606445
76561198259463003,R0nanC,56.6916351318359
76561199200704576,Urbster,56.6925086975098
76561198076209946,maskeddog,56.7083129882813
76561198091849339,Hi Im Yolo,56.7674674987793
76561198056113005,SixSixSevenSeven,56.8701667785645
76561199120472717,Mustang302,56.8964538574219
76561198093160301,Hellmet,56.9993209838867
76561199756332058,GoBigGoHotWheels,57.2439231872559
76561198044617474,[tcH] DestinyForNone,57.2894172668457
76561199189925561,NotLegos,57.3595428466797
76561198256811489,Joe Beidl,57.7320289611816
76561198076742263,TtocsNeb,57.7817268371582
76561199049114965,teamiz,57.8171234130859
76561198046718407,kotosy,58.0399513244629
76561198807977257,hostile,58.1412124633789
76561199793990443,Purplestar,58.2950706481934
76561198085814322,Geoloco,58.8283653259277
76561198102906572,lucanakin,58.940242767334
76561198002537059,DarthJohansen,59.2415008544922
76561198281677565,LukeO.H,60.0345993041992
76561199651799021,Xexend,60.9118156433105
