SteamId,Username,Time
76561199126724675,ZOMAN,39.9576225280762
76561198050792757,justMaki,40.0309715270996
76561198851912263,Lexer,40.1954803466797
76561198159073318,GuAlexItar,40.306209564209
76561198149636594,Quickracer10,40.3389129638672
76561198253679880,PandaMane,40.3642387390137
76561198974231691,agix,40.4505920410156
76561198840040581,RadAbsRad,40.6111450195313
76561198205579857,Linzi,40.6543846130371
76561198314320065,DeeDeeNaNaNa,40.7953186035156
76561198181691229,redal,40.803825378418
76561199187327002,Tommygaming,40.8160820007324
76561199602234412,MetalCJ,40.9292449951172
76561198047403251,St Nicholas,40.9855079650879
76561198865432343,MackCheesy,41.0225486755371
76561198083300332,K410K3N,41.1121482849121
76561198258069505,daytime,41.2545928955078
76561198287320070,[KRS] Trλsh Sλlλd,41.3267288208008
76561197989028539,Diabler,41.3322334289551
76561198027169155,DeiRex,41.4173583984375
76561198076209946,maskeddog,41.4715957641602
76561198093160301,Hellmet,41.5358428955078
76561199120472717,Mustang302,41.5712814331055
76561198031026580,WotterBytes,41.7219505310059
76561199378866302,Ploddip,41.7717475891113
76561198259463003,R0nanC,41.7961578369141
76561199200704576,Urbster,42.0014381408691
76561197996376845,Arder,42.0472564697266
76561197979087520,Mokster,42.0815353393555
76561198428660617,BB_Benji,42.1786766052246
76561198056113005,SixSixSevenSeven,42.2812576293945
76561198031919228,Akane,42.3009948730469
76561198256811489,Joe Beidl,42.3066291809082
76561198807977257,hostile,42.5737113952637
76561197997866088,Pilaf,42.6318092346191
76561198281677565,LukeO.H,42.7522506713867
76561198046718407,kotosy,42.8453903198242
76561198091849339,Hi Im Yolo,42.9293594360352
76561197964495214,mythorchid,43.184024810791
76561199814934076,Milkaholic,43.2214546203613
76561198020803552,Sven,43.2457313537598
76561198076742263,TtocsNeb,43.4547309875488
76561199756332058,GoBigGoHotWheels,43.880126953125
76561198102906572,lucanakin,43.8805732727051
76561199793990443,Purplestar,44.0865364074707
76561198856368478,King,45.3555793762207
76561198201628170,imagineaclevernamehere,45.5384788513184
76561199651799021,Xexend,46.0095176696777
76561199347921777,Mima01a,46.3789825439453
76561198125435428,JobW,52.8140106201172
