SteamId,Username,Time
76561199126724675,ZOMAN,34.189094543457
76561198050792757,justMaki,34.2396469116211
76561198091849339,Hi Im Yolo,34.369457244873
76561198896246339,RoundNzt,34.3836364746094
76561198851912263,Lexer,34.4379196166992
76561198104372256,[ZET] Jakie,34.4476623535156
76561198205579857,Linzi,34.4638977050781
76561198159073318,GuAlexItar,34.4685974121094
76561198067925412,AndMe17,34.471061706543
76561199529259554,Pants,34.4729347229004
76561197980151170,Shadynook,34.4736671447754
76561198865432343,MackCheesy,34.4779586791992
76561198047403251,St Nicholas,34.4864807128906
76561198438442547,palfly,34.5394897460938
76561199187327002,Tommygaming5132,34.5471115112305
76561198245799392,Bram2323,34.6222801208496
76561199208124083,rtube,34.6230163574219
76561198253679880,PandaMane,34.6441497802734
76561197991251753,Mortishade,34.6646766662598
76561198008859132,Lazy_Echidna,34.6964569091797
76561199048674191,Vikjor,34.7760429382324
76561198842622746,Beans,34.8457717895508
76561198932043314,Metalted,34.8551406860352
76561198027169155,DeiRex,34.8659782409668
76561197996376845,Arder,34.8984527587891
76561197963702040,Chinpokomon,34.9015502929688
76561198133108029,Thalonius,34.9663009643555
76561199405643674,JimmTheWizard,35.0671272277832
76561198031919228,Akane,35.1031532287598
76561198041162028,taigtasche,35.1106491088867
76561199756332058,GoBigGoHotWheels,35.1229820251465
76561197978703963,deadlleg,35.1974601745605
76561198437869207,sven kip,35.2312316894531
76561198102778062,mrmister39,35.2554664611816
76561198169339323,Lamp,35.338436126709
76561199185526524,Gryphonpj,35.4471626281738
76561199275656870,embalmer,35.501049041748
76561198046718407,kotosy,35.507942199707
76561198314583077,OLR94,35.6519050598145
76561198076209946,maskeddog,35.7735633850098
76561199125260635,Just__play_yt,35.8438034057617
76561198846673916,Matic_D,35.9196662902832
76561198085817980,ezterry,36.1456298828125
76561198024022805,Kroete,36.177318572998
76561198102906572,lucanakin,36.355297088623
76561198040213722, [FMS] Spazza808 ,36.554615020752
76561198093095998,Pro_2_Owner,36.5773963928223
76561199032085162,josipdujic33,36.5978927612305
76561199156946272,gatlinggun511,36.665885925293
76561198043496387,cornshot,37.0221786499023
76561198919273568,potato frog,37.0283622741699
76561198399533631,tGug,37.1825866699219
76561198185319074,FrozenTorch,37.4692497253418
76561198070406017,DragonShadow84290,37.4728088378906
76561198169896449,LordSmiil,37.4730186462402
76561198089669599,Mikemk,37.6238899230957
76561197987672799,McGruff,37.8666763305664
76561199502777809,Flumph.9,37.9204292297363
76561198073317270,Jsus,37.9357376098633
76561199347921777,Mima01a,38.0218887329102
76561199172614794,Brendan57Reed_,38.3586006164551
76561198436545129,DaimyoN,38.3969650268555
76561199166250114,bran muffins,38.4860000610352
76561199028396675,l0nlyyyy,38.4906539916992
76561198958186781,Anne,38.5755157470703
