SteamId,Username,Time
76561199024808939,Kernkob,39.5740280151367
76561198877428244,Sterben,39.8391494750977
76561198851912263,Lexer,39.9584083557129
76561199027567424,k2blue,40.2087364196777
76561198052077385,schmxrg,40.2770233154297
76561198159073318,GuAlexItar,40.3039131164551
76561198842622746,Beans,40.3152847290039
76561199147780037,An Actual g00se,40.3573913574219
76561198000593151,Triton,40.4161758422852
76561199733601754,LKat,40.5221862792969
76561197991251753,[CTR]Mortishade,40.7427253723145
76561198974231691,agix,40.7956733703613
76561198097462216,DontCare,40.852165222168
76561198080629453,TudBungusTTV,40.8836135864258
76561197989028539,Diabler,40.9192810058594
76561198093513150,CantFindTheSky,40.9685668945313
76561199218214543,Wheelie,40.9797821044922
76561198047403251,St Nicholas,41.0500869750977
76561198131756122,FINSTER83,41.1744422912598
76561199173536675,[CTR]OwlPlague,41.2018356323242
76561198169339323,[CTR]Lamp,41.3419876098633
76561198177076471,Madmax77345,41.4066543579102
76561198093160301,Hellmet,41.4680023193359
76561198149810833,ferinine,41.5059356689453
76561198081500507,Buufis,41.7978858947754
76561198134781036,dudeeitsraymond,41.9604225158691
76561198988960546,F1Y1NGDUTCHM8N,41.962345123291
76561197993793009,Kilandor,42.3720932006836
76561199472626759,GuillaumePN,43.3216094970703
76561198156460805,Kiprosa,43.8856964111328
76561199006374373,beest_jeremy,44.6454124450684
76561198348911001,Kreeeeee,44.9663352966309
76561199096357878,JeanV,45.1167755126953
