SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198050792757,justMaki,47.95823
76561197996872205,Erko,49.16916
76561198932043314,[ZMS] Metalted,49.33725
76561198149636594,Quickracer10,49.52821
76561197980151170,Shadynook,49.72657
76561199187327002,[TG]Tommygaming5132,50.33421
76561198974231691,agix,50.45498
76561198047403251,St Nicholas,50.88686
76561198208927760,Miner_vdv,50.96346
76561198145132822,cgwheeler96,51.32565
76561197989028539,Diabler,51.75443
76561199013878222,JayTheGamer,51.85377
76561198879358263,writetoct,52.8646
76561199017470641,Curbs,52.99464
76561198031919228,Akane,53.41586
76561198056901817,(..)Mercy,54.10722
76561197996376845,Arder,54.18687
76561198430273427,Redstonecraft99,54.69695
76561198076209946,maskeddog,55.09403
76561198122894680,Waaksaam,55.44501
76561199245975338,Alexander7777777777777,56.19795
76561199378866302,[IZB] Ploddip,66.81528
