SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198851912263,Lexer,46.96441
76561199208124083,[TBD] rtyyyyb,47.25344
76561198974231691,agix,47.35434
76561198932043314,[ZMS] Metalted,47.62231
76561198122894680,Waaksaam,47.68812
76561197980151170,Shadynook,48.04339
76561197989028539,Diabler,48.05396
76561198047403251,St Nicholas,48.0583
76561198031919228,Akane,48.45174
76561197996376845,Arder,48.6121
76561198044604220,SQU4DDL3R,48.62725
76561198430273427,Redstonecraft99,48.64578
76561198067016097,masterofpi31415926535...,49.20884
76561198076209946,maskeddog,49.83906
76561197992255092,sf.is.a.bbt,50.25017
76561198091994639,cookie,50.36639
76561198134878298,SnowWolfyx2,51.38116
76561198050792757,justMaki,86.28783
