SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198932043314,[ZMS] Metalted,43.91893
76561197996872205,Erko,44.00188
76561198974231691,agix,44.58776
76561198047403251,St Nicholas,44.69503
76561197989028539,Diabler,44.82846
76561198149636594,Quickracer10,44.891
76561197980151170,Shadynook,45.11156
76561199013878222,JayTheGamer,45.12561
76561198122894680,Waaksaam,45.8905
76561198430273427,Redstonecraft99,45.90191
76561198145132822,cgwheeler96,46.13324
76561197996376845,Arder,46.16229
76561198031919228,Akane,46.26554
76561199187327002,[TG]Tommygaming5132,46.79735
76561198076209946,maskeddog,47.04486
76561198056901817,(..)Mercy,47.38969
76561199017470641,Curbs,47.56921
76561199245975338,Alexander7777777777777,52.24344
76561199378866302,[IZB] Ploddip,52.49892
76561198076893328,gris_4luv,54.47087
