SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561198050792757,justMaki,37.11105
76561198149636594,Quickracer10,37.55111
76561199208124083,[TBD] rtyyyyb,38.03518
76561198932043314,[ZMS] Metalted,38.12319
76561198851912263,Lexer,38.25521
76561198047403251,St Nicholas,38.54125
76561198974231691,agix,38.67327
76561197980151170,Shadynook,38.75865
76561198031919228,Akane,38.8823
76561197989028539,Diabler,39.15734
76561198076209946,maskeddog,39.5424
76561199187327002,[TG]Tommygaming5132,39.5534
76561198155560837,snflwr,39.80643
76561198044604220,SQU4DDL3R,39.93539
76561198430273427,Redstonecraft99,40.12548
76561198378599589,BitPolygon,40.21349
76561197996376845,Arder,40.35651
76561198122894680,Waaksaam,40.80758
76561198145132822,cgwheeler96,42.09476
76561198091994639,cookie,43.24462
76561199066573688,Erik,47.94761
