SteamId,Username,Time
76561198050792757,justMaki,38.5259323120117
76561198149636594,Quickracer10,38.8039321899414
76561198430273427,Redstony,39.0308227539063
76561198851912263,Lexer,39.2447090148926
76561199230094250,Nyaomi,39.2499313354492
76561199002720572,[MIB] vortex,39.4336090087891
76561198047403251,St Nicholas,39.4380340576172
76561198454611931,376,39.5048370361328
76561198040861578,wunderBarr,39.8141136169434
76561197989028539,Diabler,39.8950386047363
76561198157436732,variableferret,39.8981399536133
76561199580052002,TheRockingSheep,39.9408187866211
76561197980151170,Shadynook,40.0642127990723
76561198008859132,Lazy_Echidna,40.1329879760742
76561198177623035,Noot Noot 42.0,40.3066177368164
76561198846673916,Matic_D,40.330982208252
76561198076209946,maskeddog,40.3855743408203
76561198082960657,FlamingSquid,40.4622955322266
76561198406219739,Broodboter,40.574333190918
76561198046718407,kotosy,40.6282119750977
76561199186342067,PlusMicron,40.8178367614746
76561198031026580,Wotterbytes,40.9331817626953
76561197963702040,Chinpokomon,40.9579544067383
76561197996376845,Arder,40.9967460632324
76561199112560691,BaasBallas,41.0075988769531
76561198932043314,Metalted,41.0898666381836
76561198031919228,Akane,41.1146202087402
76561199109206781,ping,41.3159446716309
76561198171222118,b17bobby,41.3658638000488
76561199217995652,Schaapie D,41.5123481750488
76561198079708481,Father Maldonado,41.6264266967773
76561199101994275,VroomVroomer,41.6444931030273
76561198047172221,Some hats!!,41.9752807617188
76561199066252325,Samsterjedi,41.9949989318848
76561198116651329,Losdayver,42.8296585083008
76561198174686486,MacroMelon,43.8507347106934
76561198209927861,◘Fubsel◘,43.8519706726074
76561199869518481,jdeshone,44.1372528076172
