SteamId,Username,Time
76561199024808939,Kernkob,55.5097961425781
76561198019659175,Revenger_19,55.7857933044434
76561198842622746,Beans,55.9266471862793
76561199448462477,[1618] microways,55.9942665100098
76561198364662649,Heart-TGV,56.1195259094238
76561199129302746,brrryy,56.1332817077637
76561198047403251,St Nicholas,56.1407775878906
76561198896246339,RoundNzt,56.1908874511719
76561199733601754,[MMM]LKat,56.3407554626465
76561198865432343,MackCheesy,56.4175834655762
76561198212710700,Minkus,56.4545860290527
76561199590715014,Stick,56.4911193847656
76561198020578451,thelolrus,56.7788467407227
76561197997929590,Gimpel,56.7864036560059
76561198072185237,Nails,57.2446479797363
76561198093513150,CantFindTheSky,57.2474670410156
76561199472626759,GuillaumePN,57.854434967041
76561198131756122,FINSTER83,57.9538688659668
76561199221722167,Mirror .-.,58.0216255187988
76561197993793009,Kilandor,58.4180641174316
76561199153054076,[MMM]Milk Man,58.4942016601563
76561199010433342,Feral_Ratt,62.8994140625
76561199058469179,TurtleyTurtles,64.0186080932617
76561198071556725,gameface,71.1728515625
