SteamId,Username,Time
76561198050792757,justMaki,43.1666564941406
76561198049803270,Orthros,43.2375183105469
76561198851912263,Lexer,43.2544555664063
76561198152852852,JakeAdjacent,43.3297958374023
76561199187327002,Tommygaming,43.3391990661621
76561199380118922,Victor,43.4305839538574
76561199278221929,icRS,43.437629699707
76561198067925412,[CSC]AndMe17,43.4411659240723
76561198178190613,magical,43.4550590515137
76561198056113005,[BAP]Six,43.4853782653809
76561198001387193,[old]Warsnac,43.5270690917969
76561198287320070,[KRS] Trλsh Sλlλd,43.5489158630371
76561198428660617,BB_Benji,43.6581382751465
76561199842604096,Dartho Mas,43.6832427978516
76561198259463003,[GECK]R0nanC,43.789119720459
76561199186342067,PlusMicron,43.7911987304688
76561198314320065,[CSC] DeeDeeNaNaNa,43.8266181945801
76561198083300332,K410K3N,43.8420257568359
76561198126038296,Noxitu,43.8987998962402
76561197989028539,Diabler,43.8993530273438
76561198027169155,DeiRex,43.9652633666992
76561198320835982,GreenCRUZFlaver,44.180362701416
76561198082490487,M4rv,44.3197021484375
76561198008575078,Mulkhsaio,44.363151550293
76561198315900248,[FOOL] Ruckooe,44.5093231201172
76561198076209946,[ZET]maskeddog,44.5192031860352
76561198846673916,Matic_D,44.5430870056152
76561198102906572,lucanakin,44.7292022705078
76561198091994639,cookie,44.7481994628906
76561197996376845,Arder,44.7868003845215
76561198159335356,Microknigh7,44.7900657653809
76561198807977257,[NEWB]hostile,45.4263038635254
76561199869518481,jdeshone,45.4886016845703
76561197970453665,Viice,46.0135612487793
76561198388963758,Orb Bee Bob,46.4698905944824
76561199347921777,Mima01a,47.1558990478516
76561198027102099,Fly8oy,47.7455520629883
76561199260425080,JiuJitsu,48.0779075622559
