SteamId,Username,Time,ZeepkistId,ColorId,HatId
76561199230094250,[RTR]Fwogiie.Kawaii,37.85657,3009,1008,31005
76561198008859132,[TOG]Lazy_Echidna,40.12928,26005,3004,22001
76561198003528539,Orange Sheets,41.21582,23000,1002,28000
76561198314320065,DeeDeeNaNaNa,41.76031,49000002,4000,11000
76561198171003110,[           ],43.33354,26000000,4001,22000
76561198107216213,13Silvers,43.36162,12000000,3003,29000
